Record_ID,Date,Model,Region,Units_Sold,Price,Revenue,Cost,Profit
2035,2025-10-01,Mercedes GLC,West,9,55900,503100.0,365962.47,137137.53
2036,2025-10-01,Mercedes GLS,South,5,94700,473500.0,331194.18,142305.82
2037,2025-10-01,Mercedes GLC,West,5,55400,277000.0,198941.23,78058.77
2038,2025-10-01,Mercedes GLC,North,7,48200,337400.0,244688.68,92711.32
2039,2025-10-02,Mercedes C-Class,East,9,47200,424800.0,303914.3,120885.7
2040,2025-10-02,Mercedes GLC,South,8,59600,476800.0,339105.88,137694.12
2041,2025-10-02,Mercedes GLS,South,5,95900,479500.0,333995.63,145504.37
2042,2025-10-02,Mercedes A-Class,West,6,35500,213000.0,156804.51,56195.49
2043,2025-10-03,Mercedes GLC,North,7,51800,362600.0,258619.3,103980.7
2044,2025-10-03,Mercedes A-Class,West,7,41400,289800.0,216062.32,73737.68
2045,2025-10-03,Mercedes GLS,West,2,89400,178800.0,124537.5,54262.5
2046,2025-10-03,Mercedes C-Class,East,9,54500,490500.0,356396.05,134103.95
2047,2025-10-04,Mercedes E-Class,West,2,61400,122800.0,88130.05,34669.95
2048,2025-10-05,Mercedes S-Class,West,4,128600,514400.0,343116.26,171283.74
2049,2025-10-06,Mercedes C-Class,East,5,49000,245000.0,176646.78,68353.22
2050,2025-10-07,Mercedes E-Class,North,4,63600,254400.0,179709.7,74690.3
2051,2025-10-07,Mercedes E-Class,East,6,67800,406800.0,282468.65,124331.35
2052,2025-10-08,Mercedes GLC,North,4,53300,213200.0,155504.11,57695.89
2053,2025-10-09,Mercedes GLC,North,8,55600,444800.0,325106.9,119693.1
2054,2025-10-10,Mercedes A-Class,East,8,34100,272800.0,198260.78,74539.22
2055,2025-10-11,Mercedes GLC,North,9,52500,472500.0,337805.06,134694.94
2056,2025-10-11,Mercedes C-Class,North,9,46500,418500.0,299725.94,118774.06
2057,2025-10-13,Mercedes GLC,North,10,54200,542000.0,393098.67,148901.33
2058,2025-10-14,Mercedes A-Class,East,5,40700,203500.0,153869.89,49630.11
2059,2025-10-15,Mercedes GLC,North,9,52400,471600.0,345160.1,126439.9
2060,2025-10-15,Mercedes E-Class,South,6,69600,417600.0,302442.22,115157.78
2061,2025-10-16,Mercedes C-Class,West,7,47200,330400.0,241497.9,88902.1
2062,2025-10-16,Mercedes GLC,South,6,53900,323400.0,229764.9,93635.1
2063,2025-10-17,Mercedes GLC,North,7,56100,392700.0,288828.77,103871.23
2064,2025-10-18,Mercedes GLC,North,6,50800,304800.0,216091.27,88708.73
2065,2025-10-18,Mercedes GLC,North,7,58000,406000.0,289078.7,116921.3
2066,2025-10-19,Mercedes GLS,North,5,93000,465000.0,324681.55,140318.45
2067,2025-10-20,Mercedes E-Class,North,8,69000,552000.0,386221.99,165778.01
2068,2025-10-20,Mercedes A-Class,North,8,40800,326400.0,243427.91,82972.09
2069,2025-10-20,Mercedes GLE,North,4,75700,302800.0,217893.18,84906.82
2070,2025-10-21,Mercedes A-Class,South,2,35200,70400.0,51645.77,18754.23
2071,2025-10-22,Mercedes C-Class,North,9,53000,477000.0,345810.84,131189.16
2072,2025-10-24,Mercedes GLE,North,5,64400,322000.0,225614.27,96385.73
2073,2025-10-26,Mercedes GLE,South,5,75000,375000.0,263242.81,111757.19
2074,2025-10-27,Mercedes G-Class,South,2,147400,294800.0,199314.88,95485.12
2075,2025-10-27,Mercedes GLC,East,3,51700,155100.0,114437.1,40662.9
2076,2025-10-28,Mercedes C-Class,North,5,45200,226000.0,167154.27,58845.73
2077,2025-10-28,Mercedes GLC,West,8,55000,440000.0,325395.5,114604.5
2078,2025-10-28,Mercedes A-Class,South,7,40300,282100.0,204995.7,77104.3
2079,2025-10-28,Mercedes GLE,South,6,63600,381600.0,275629.59,105970.41
2080,2025-10-29,Mercedes G-Class,East,1,141200,141200.0,94875.2,46324.8
2081,2025-11-01,Mercedes A-Class,West,6,35600,213600.0,158377.22,55222.78
2082,2025-11-01,Mercedes GLE,North,8,69300,554400.0,403246.25,151153.75
2083,2025-11-01,Mercedes C-Class,South,4,52200,208800.0,151665.09,57134.91
2084,2025-11-03,Mercedes GLC,South,7,59100,413700.0,303980.7,109719.3
2085,2025-11-03,Mercedes A-Class,West,7,36300,254100.0,190195.16,63904.84
2086,2025-11-04,Mercedes GLS,East,1,87700,87700.0,62228.14,25471.86
2087,2025-11-04,Mercedes GLE,West,8,72100,576800.0,416741.29,160058.71
2088,2025-11-04,Mercedes GLS,West,2,82200,164400.0,115589.56,48810.44
2089,2025-11-05,Mercedes GLS,West,3,84400,253200.0,179977.92,73222.08
2090,2025-11-05,Mercedes C-Class,North,7,48600,340200.0,251141.78,89058.22
2091,2025-11-05,Mercedes E-Class,West,4,61000,244000.0,173760.06,70239.94
2092,2025-11-06,Mercedes A-Class,North,6,40000,240000.0,174110.48,65889.52
2093,2025-11-06,Mercedes C-Class,South,9,53600,482400.0,356258.97,126141.03
2094,2025-11-06,Mercedes E-Class,West,7,72700,508900.0,359826.69,149073.31
2095,2025-11-06,Mercedes C-Class,East,8,55400,443200.0,317228.96,125971.04
2096,2025-11-07,Mercedes GLC,East,10,57400,574000.0,405787.01,168212.99
2097,2025-11-07,Mercedes GLE,South,9,69100,621900.0,433899.94,188000.06
2098,2025-11-07,Mercedes A-Class,North,10,40000,400000.0,303357.71,96642.29
2099,2025-11-07,Mercedes GLC,South,7,49300,345100.0,252660.29,92439.71
2100,2025-11-08,Mercedes GLE,North,6,62000,372000.0,269457.29,102542.71
2101,2025-11-08,Mercedes GLC,West,5,52500,262500.0,189198.37,73301.63
2102,2025-11-09,Mercedes GLC,South,9,53600,482400.0,340827.77,141572.23
2103,2025-11-12,Mercedes GLE,West,8,63800,510400.0,368984.14,141415.86
2104,2025-11-12,Mercedes GLS,North,3,85300,255900.0,178653.72,77246.28
2105,2025-11-12,Mercedes C-Class,North,8,53100,424800.0,302508.92,122291.08
2106,2025-11-12,Mercedes C-Class,West,8,47100,376800.0,267779.99,109020.01
2107,2025-11-13,Mercedes GLE,South,6,63900,383400.0,265226.71,118173.29
2108,2025-11-13,Mercedes GLS,West,4,91100,364400.0,248342.04,116057.96
2109,2025-11-14,Mercedes A-Class,North,6,40100,240600.0,181879.86,58720.14
2110,2025-11-14,Mercedes C-Class,North,8,53500,428000.0,307382.58,120617.42
2111,2025-11-15,Mercedes A-Class,South,5,36400,182000.0,136146.88,45853.12
2112,2025-11-15,Mercedes C-Class,South,6,53200,319200.0,227904.7,91295.3
2113,2025-11-17,Mercedes GLC,West,6,55100,330600.0,239554.17,91045.83
2114,2025-11-17,Mercedes C-Class,South,7,46600,326200.0,237310.14,88889.86
2115,2025-11-17,Mercedes GLC,South,8,50400,403200.0,288694.5,114505.5
2116,2025-11-18,Mercedes A-Class,West,4,34800,139200.0,101733.22,37466.78
2117,2025-11-18,Mercedes GLS,West,5,97200,486000.0,345263.89,140736.11
2118,2025-11-18,Mercedes C-Class,South,7,50900,356300.0,264285.15,92014.85
2119,2025-11-20,Mercedes C-Class,North,9,50100,450900.0,321763.13,129136.87
2120,2025-11-20,Mercedes C-Class,North,10,54500,545000.0,394675.22,150324.78
2121,2025-11-21,Mercedes S-Class,East,1,132700,132700.0,91674.42,41025.58
2122,2025-11-21,Mercedes C-Class,South,9,54100,486900.0,357730.27,129169.73
2123,2025-11-23,Mercedes GLS,West,4,97300,389200.0,267130.88,122069.12
2124,2025-11-24,Mercedes GLS,North,5,96000,480000.0,339408.67,140591.33
2125,2025-11-24,Mercedes C-Class,West,7,55500,388500.0,285149.02,103350.98
2126,2025-11-24,Mercedes GLC,South,7,52900,370300.0,268370.63,101929.37
2127,2025-11-25,Mercedes E-Class,North,8,71500,572000.0,413038.08,158961.92
2128,2025-11-25,Mercedes GLC,North,7,58000,406000.0,295341.71,110658.29
2129,2025-11-26,Mercedes GLC,East,6,48200,289200.0,208797.69,80402.31
2130,2025-11-26,Mercedes GLC,West,7,53500,374500.0,262964.11,111535.89
2131,2025-11-27,Mercedes C-Class,East,5,48100,240500.0,171078.32,69421.68
2132,2025-11-28,Mercedes A-Class,North,9,38500,346500.0,259011.03,87488.97
2133,2025-11-28,Mercedes GLC,East,6,57300,343800.0,252651.95,91148.05
2134,2025-11-28,Mercedes E-Class,South,5,63900,319500.0,232727.7,86772.3
2135,2025-11-28,Mercedes E-Class,East,1,63200,63200.0,45726.84,17473.16
2136,2025-11-30,Mercedes GLE,West,5,72600,363000.0,259048.07,103951.93
2137,2025-11-30,Mercedes GLE,South,8,70300,562400.0,410274.02,152125.98
2138,2025-12-01,Mercedes C-Class,North,8,54600,436800.0,310682.66,126117.34
2139,2025-12-01,Mercedes C-Class,North,8,52700,421600.0,313403.47,108196.53
2140,2025-12-02,Mercedes S-Class,West,2,139100,278200.0,183869.07,94330.93
2141,2025-12-02,Mercedes E-Class,North,4,61800,247200.0,175326.4,71873.6
2142,2025-12-03,Mercedes GLE,West,6,66800,400800.0,286866.04,113933.96
2143,2025-12-03,Mercedes GLS,West,1,84400,84400.0,58406.49,25993.51
2144,2025-12-03,Mercedes C-Class,East,7,52000,364000.0,262422.09,101577.91
2145,2025-12-04,Mercedes GLE,South,5,77400,387000.0,275360.92,111639.08
2146,2025-12-06,Mercedes A-Class,East,7,40300,282100.0,209505.45,72594.55
2147,2025-12-06,Mercedes GLE,South,5,72500,362500.0,251357.59,111142.41
2148,2025-12-06,Mercedes C-Class,East,8,52100,416800.0,307871.99,108928.01
2149,2025-12-06,Mercedes A-Class,West,7,36400,254800.0,185573.21,69226.79
2150,2025-12-07,Mercedes E-Class,South,3,66700,200100.0,138363.0,61737.0
2151,2025-12-08,Mercedes GLC,North,8,58800,470400.0,331788.53,138611.47
2152,2025-12-09,Mercedes G-Class,South,5,157300,786500.0,518083.93,268416.07
2153,2025-12-09,Mercedes C-Class,East,10,47700,477000.0,344840.69,132159.31
2154,2025-12-09,Mercedes S-Class,West,2,137500,275000.0,181861.25,93138.75
2155,2025-12-09,Mercedes E-Class,East,7,61500,430500.0,307868.56,122631.44
2156,2025-12-10,Mercedes C-Class,East,10,51600,516000.0,372474.53,143525.47
2157,2025-12-10,Mercedes S-Class,East,4,123000,492000.0,332913.27,159086.73
2158,2025-12-11,Mercedes A-Class,South,8,41900,335200.0,242230.48,92969.52
2159,2025-12-11,Mercedes GLC,East,8,51100,408800.0,290550.75,118249.25
2160,2025-12-11,Mercedes S-Class,East,3,127100,381300.0,259039.94,122260.06
2161,2025-12-12,Mercedes C-Class,North,6,54300,325800.0,241777.23,84022.77
2162,2025-12-12,Mercedes E-Class,North,7,66500,465500.0,333737.62,131762.38
2163,2025-12-12,Mercedes C-Class,East,7,52600,368200.0,265374.04,102825.96
2164,2025-12-12,Mercedes GLC,West,8,51900,415200.0,300093.76,115106.24
2165,2025-12-12,Mercedes S-Class,West,3,121500,364500.0,250743.47,113756.53
2166,2025-12-14,Mercedes A-Class,North,4,36000,144000.0,104135.15,39864.85
2167,2025-12-14,Mercedes GLC,West,8,48500,388000.0,283848.21,104151.79
2168,2025-12-15,Mercedes GLE,West,5,72100,360500.0,256310.85,104189.15
2169,2025-12-15,Mercedes GLC,North,9,59700,537300.0,397552.46,139747.54
2170,2025-12-16,Mercedes GLC,North,4,50900,203600.0,146412.24,57187.76
2171,2025-12-17,Mercedes GLC,East,9,58700,528300.0,376497.7,151802.3
2172,2025-12-17,Mercedes GLE,West,2,72900,145800.0,100849.02,44950.98
2173,2025-12-17,Mercedes G-Class,East,1,157400,157400.0,105976.81,51423.19
2174,2025-12-19,Mercedes A-Class,East,7,34300,240100.0,181943.97,58156.03
2175,2025-12-20,Mercedes A-Class,West,5,36900,184500.0,134018.03,50481.97
2176,2025-12-20,Mercedes C-Class,West,5,49600,248000.0,178343.57,69656.43
2177,2025-12-21,Mercedes GLC,North,5,53100,265500.0,195816.04,69683.96
2178,2025-12-22,Mercedes A-Class,East,5,38100,190500.0,144063.13,46436.87
2179,2025-12-22,Mercedes A-Class,South,7,39900,279300.0,207276.64,72023.36
2180,2025-12-22,Mercedes C-Class,East,8,45900,367200.0,269603.84,97596.16
2181,2025-12-22,Mercedes GLC,South,6,53700,322200.0,228250.24,93949.76
2182,2025-12-24,Mercedes E-Class,West,5,67500,337500.0,234461.47,103038.53
2183,2025-12-24,Mercedes A-Class,North,5,36300,181500.0,135149.05,46350.95
2184,2025-12-24,Mercedes C-Class,North,5,46200,231000.0,169076.93,61923.07
2185,2025-12-26,Mercedes GLC,South,7,50800,355600.0,252655.58,102944.42
2186,2025-12-26,Mercedes GLE,East,5,73200,366000.0,258476.1,107523.9
2187,2025-12-26,Mercedes GLE,South,4,75900,303600.0,221282.36,82317.64
2188,2025-12-27,Mercedes G-Class,South,2,152000,304000.0,198868.13,105131.87
2189,2025-12-27,Mercedes A-Class,East,8,41200,329600.0,243270.88,86329.12
2190,2025-12-27,Mercedes G-Class,East,1,161500,161500.0,103372.63,58127.37
2191,2025-12-28,Mercedes E-Class,West,4,65700,262800.0,189314.83,73485.17
2192,2025-12-28,Mercedes C-Class,North,6,54000,324000.0,241927.68,82072.32
2193,2025-12-28,Mercedes C-Class,West,7,54300,380100.0,273426.27,106673.73
2194,2025-12-28,Mercedes A-Class,North,5,35900,179500.0,129520.67,49979.33
2195,2025-12-28,Mercedes C-Class,North,9,51600,464400.0,339756.46,124643.54
2196,2025-12-29,Mercedes GLC,South,7,49500,346500.0,243180.85,103319.15
2197,2025-12-29,Mercedes GLE,West,3,66600,199800.0,144633.63,55166.37
2198,2025-12-29,Mercedes S-Class,East,3,133000,399000.0,275873.91,123126.09
2199,2025-12-29,Mercedes C-Class,North,6,51200,307200.0,221806.24,85393.76
2200,2025-12-29,Mercedes GLS,East,1,94300,94300.0,64349.51,29950.49
